model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gcn,0.001,200,8,2,0.1,0.008147343061864376,0.006218080576665841
gcn,0.001,200,8,2,0.2,0.008583458678589926,0.006913191566016175
gcn,0.001,200,8,2,0.5,0.01021805935435825,0.0075905878772493775
gcn,0.001,200,8,3,0.0,0.005572403139538235,0.007099990333124406
gcn,0.001,200,8,3,0.1,0.00718869644527634,0.006463727632506022
gcn,0.001,200,8,3,0.2,0.007448815947605504,0.006545623673233014
gcn,0.001,200,8,3,0.5,0.011274638006256686,0.00839853228687073
gcn,0.001,200,8,4,0.0,0.005512311816629437,0.00695890889025137
gcn,0.001,200,8,4,0.1,0.008028293111258083,0.006753463951500826
gcn,0.001,200,8,4,0.2,0.00824819499005874,0.007056537502347226
gcn,0.001,200,8,4,0.5,0.01025461916708284,0.007340651313191171
gcn,0.001,200,16,2,0.0,0.005288661209245523,0.005746387678453613
gcn,0.001,200,16,2,0.1,0.006498162241445647,0.006054223127399294
gcn,0.001,200,16,2,0.2,0.007568741579436594,0.006633116449178633
gcn,0.001,200,16,2,0.5,0.008872892241925001,0.007423483294300958
gcn,0.001,200,16,3,0.0,0.0048866521567106245,0.006184932241927133
gcn,0.001,200,16,3,0.1,0.005888050411724382,0.005862139863724458
gcn,0.001,200,16,3,0.2,0.0076655786898401045,0.00631773176676047
gcn,0.001,200,16,3,0.5,0.008959504961967468,0.0069659204405537745
gcn,0.001,200,16,4,0.0,0.005121534265991714,0.006530165387196108
gcn,0.001,200,16,4,0.1,0.006185827725049522,0.0059856692034682135
gcn,0.001,200,16,4,0.2,0.007121977541181776,0.006130104254132296
gcn,0.001,200,16,4,0.5,0.008117320264379184,0.006890627119997395
gcn,0.001,200,32,2,0.0,0.004892720685650905,0.005592696176701661
gcn,0.001,200,32,2,0.1,0.00621572985417313,0.00626753403286937
gcn,0.001,200,32,2,0.2,0.006588457918001546,0.006087321691673098
gcn,0.001,200,32,2,0.5,0.007632504983080758,0.006714834682396487
gcn,0.001,200,32,3,0.0,0.004923809863006075,0.005809990196440862
gcn,0.001,200,32,3,0.1,0.004877087411781152,0.005544227113334377
gcn,0.001,200,32,3,0.2,0.006028080007268323,0.005287847949737157
gcn,0.001,200,32,3,0.5,0.007853966692669525,0.006401319789587423
gcn,0.001,200,32,4,0.0,0.005344289442938235,0.005768400290568821
gcn,0.001,200,32,4,0.1,0.005517436170743572,0.0056794221263221315
gcn,0.001,200,32,4,0.2,0.005864068576031261,0.005826792087057808
gcn,0.001,200,32,4,0.5,0.0064216187844673795,0.006139574126295799
gcn,0.001,300,4,2,0.0,0.005544065870344639,0.005946914970064943
gcn,0.001,300,4,2,0.1,0.008600050635221932,0.006619176638378854
gcn,0.001,300,4,2,0.2,0.010549028072920111,0.00848548105776754
gcn,0.001,300,4,2,0.5,0.011559146104587449,0.008215432278776125
gcn,0.001,300,4,3,0.0,0.005577913806256321,0.006845856325413369
gcn,0.001,300,4,3,0.1,0.007174115545219845,0.0067343765945692136
gcn,0.001,300,4,3,0.2,0.01149241735951768,0.00838051089039571
gcn,0.001,300,4,3,0.5,0.013272509806685977,0.009395647436467614
gcn,0.001,300,4,4,0.0,0.005956366678906811,0.007246390799443958
gcn,0.001,300,4,4,0.1,0.009323704666975472,0.007014600540021498
gcn,0.001,300,4,4,0.2,0.01110543633500735,0.008833104746982845
gcn,0.001,300,4,4,0.5,0.015335950876275699,0.012196598997648356
gcn,0.001,300,8,2,0.0,0.00591922632108132,0.006349603944660864
gcn,0.001,300,8,2,0.1,0.00728866346180439,0.006671070149269398
gcn,0.001,300,8,2,0.2,0.007720405173798402,0.0064692560385666955
gcn,0.001,300,8,2,0.5,0.010503272588054339,0.007586500854667055
