model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gat,0.001,200,16,3,0.0,0.005132654847370253,0.006714817434787079
gat,0.001,200,16,3,0.1,0.006532424222677946,0.006013557991575902
gat,0.001,200,16,3,0.2,0.00694923915175928,0.006805154597175278
gat,0.001,200,16,3,0.5,0.00950775665955411,0.008018337747250914
gat,0.001,200,16,4,0.0,0.004516803356818855,0.006274621789934209
gat,0.001,200,16,4,0.1,0.005482058847943941,0.006441119292400743
gat,0.001,200,16,4,0.2,0.006362000402684013,0.005506171004537852
gat,0.001,200,16,4,0.5,0.008958710812860066,0.006443579387374165
gat,0.001,200,32,2,0.0,0.005756162634740273,0.00807249551812277
gat,0.001,200,32,2,0.1,0.006606851249105401,0.00683553252053184
gat,0.001,200,32,2,0.2,0.007265091366651985,0.0061529730706244125
gat,0.001,200,32,2,0.5,0.011805976720319853,0.00923509572350385
gat,0.001,200,32,3,0.0,0.004723467119038105,0.005976234185820428
gat,0.001,200,32,3,0.1,0.006261697721978029,0.005932374427582409
gat,0.001,200,32,3,0.2,0.007312052583114968,0.006994317525687599
gat,0.001,200,32,3,0.5,0.009650303216444122,0.008086733169005189
gat,0.001,200,32,4,0.0,0.004857211953235997,0.006644246265927389
gat,0.001,200,32,4,0.1,0.005783987945566575,0.005331955427184632
gat,0.001,200,32,4,0.2,0.006407259849624501,0.005296234503491615
gat,0.001,200,32,4,0.5,0.00830025803297758,0.0063211122262804235
gat,0.001,300,4,2,0.0,0.005678162289162477,0.006096963047929815
gat,0.001,300,4,2,0.1,0.007041554380622175,0.006742999677861139
gat,0.001,300,4,2,0.2,0.00841411186589135,0.00730285378425064
gat,0.001,300,4,2,0.5,0.0122181110497978,0.009135403414237598
gat,0.001,300,4,3,0.0,0.005350611534797483,0.006449673329107619
gat,0.001,300,4,3,0.1,0.007160191434539027,0.006753257843433435
gat,0.001,300,4,3,0.2,0.007212330028414727,0.00647503356384771
gat,0.001,300,4,3,0.5,0.009737006750785641,0.008073050319280383
gat,0.001,300,4,4,0.0,0.005539038166817691,0.006594226372411249
gat,0.001,300,4,4,0.1,0.006685825789140331,0.006167973684143213
gat,0.001,300,4,4,0.2,0.007105518142796225,0.0063692108590677424
gat,0.001,300,4,4,0.5,0.008693175328274568,0.0070391785175993645
gat,0.001,300,8,2,0.0,0.005663091823872593,0.006445577089052979
gat,0.001,300,8,2,0.1,0.007009286785291301,0.006640895171818606
gat,0.001,300,8,2,0.2,0.006849865522235632,0.006544064613984979
gat,0.001,300,8,2,0.5,0.011457002701030837,0.008538966522784897
gat,0.001,300,8,3,0.0,0.0048360321670770645,0.0056907936782227605
gat,0.001,300,8,3,0.1,0.006240160183774101,0.00630187522957657
gat,0.001,300,8,3,0.2,0.0064484090130362244,0.005978593034167012
gat,0.001,300,8,3,0.5,0.010356570324963994,0.008205687176560695
